Acc_X-Axis_mean,Acc_X-Axis_std,Acc_X-Axis_max,Acc_X-Axis_min,Acc_Y-Axis_mean,Acc_Y-Axis_std,Acc_Y-Axis_max,Acc_Y-Axis_min,Acc_Z-Axis_mean,Acc_Z-Axis_std,Acc_Z-Axis_max,Acc_Z-Axis_min,Gyro_X-Axis_mean,Gyro_X-Axis_std,Gyro_X-Axis_max,Gyro_X-Axis_min,Gyro_Y-Axis_mean,Gyro_Y-Axis_std,Gyro_Y-Axis_max,Gyro_Y-Axis_min,Gyro_Z-Axis_mean,Gyro_Z-Axis_std,Gyro_Z-Axis_max,Gyro_Z-Axis_min,Label
-0.3704393524484536,0.7604309308319575,1.3671875,-3.789306640625,-0.013193661404639175,0.5307824995725388,2.135986328125,-3.331298828125,-0.22473522068298968,0.696559153947601,2.983154296875,-1.914306640625,5.149332682291667,91.01857245170056,253.9921875,-256.0,-22.361328125,69.47785763477269,162.765625,-256.0,18.99267578125,69.65694748597872,254.5859375,-87.2578125,1
-0.41314208984375,0.7460478514728591,2.377685546875,-4.756591796875,-0.01200439453125,0.4727515536673104,0.67236328125,-2.327392578125,-0.15859375,0.8310814808561872,4.69140625,-1.5126953125,-7.521306818181818,99.7658306080078,253.9921875,-256.0,-32.47024936868687,80.35974351328697,108.2265625,-256.0,27.705886994949495,86.05588942105992,253.9921875,-123.4765625,1
-0.2960400390625,0.7366933396974416,2.70654296875,-3.265625,-0.26451904296875,0.47861805277191183,0.676513671875,-2.81103515625,-0.2564208984375,0.7139982286405896,3.317138671875,-3.103515625,-2.820943813131313,117.5191201996004,253.9921875,-256.0,-28.815656565656564,84.51113692841616,110.734375,-256.0,19.338699494949495,69.0190642480115,253.9921875,-144.4375,1
-0.22547607421875,0.7331782181807285,1.26953125,-2.517578125,-0.51745849609375,0.8537420217824051,1.2470703125,-6.2412109375,0.244501953125,0.9853697648906805,8.0,-1.29638671875,6.769570707070707,53.32656197042663,253.9921875,-165.4140625,-25.80239898989899,58.11729834198791,75.5703125,-256.0,-5.250078914141414,65.39203141490674,253.9921875,-250.421875,1
-0.25188232421875,0.8736541317633233,4.989501953125,-2.341796875,-0.5509130859375,0.7773519302167782,2.634521484375,-3.809326171875,0.2088720703125,0.9452498608603951,8.0,-1.76708984375,6.74487058080808,69.81158850888426,253.9921875,-256.0,-24.105429292929294,71.01488101869941,94.0859375,-256.0,-13.293560606060606,67.03206883582267,238.015625,-222.9921875,1
-0.06527587890625,0.8302498096629817,2.35400390625,-1.077392578125,-0.41364013671875,0.553031304451853,0.5302734375,-2.826171875,0.38360595703125,0.39465438337622394,3.15771484375,-1.164794921875,6.101089015151516,57.95012172546917,253.9921875,-233.984375,-28.655224116161616,57.77022950729623,93.953125,-256.0,-18.57433712121212,45.76886548901965,116.4375,-256.0,1
-0.5176123046875,0.6186005672186142,0.44287109375,-4.86669921875,-0.16637939453125,0.2824460104921906,1.06396484375,-1.171630859375,0.6414208984375,0.8839273624821993,5.34130859375,-4.52392578125,-1.9098800505050506,67.02103320922139,253.9921875,-256.0,-10.219854797979798,71.51753130205978,253.9921875,-256.0,2.8246527777777777,48.11571251356372,199.1953125,-195.9375,1
-0.58999755859375,0.86743484932295,0.816650390625,-6.17626953125,-0.0829248046875,0.8415086591590121,7.937255859375,-0.908935546875,0.76602783203125,1.1810323521637673,8.0,-1.366455078125,-7.285748106060606,56.908075321671475,196.59375,-256.0,-17.06684027777778,68.67373085078748,214.109375,-256.0,-1.6063762626262625,53.69731590594927,253.9921875,-256.0,1
-0.6895528813844086,1.3144596265833384,1.2451171875,-7.937255859375,-0.14056199596774194,1.4790425786133237,7.937255859375,-4.56640625,0.9842621177755376,1.366833195899698,8.0,-1.78125,-4.767832880434782,90.24599416068017,253.9921875,-256.0,-16.056216032608695,81.51985492136517,230.484375,-256.0,-0.7202785326086957,56.22895019879221,121.7265625,-256.0,1
-0.36980712890625,0.7459268408054899,1.61767578125,-4.958251953125,-0.09913818359375,0.5175850763451517,3.1494140625,-1.44189453125,0.7487109375,0.6417858836369921,2.31201171875,-1.968017578125,5.168008207070707,75.72107967680505,253.9921875,-256.0,-6.388415404040404,52.704358309025295,234.71875,-106.9453125,3.264441287878788,59.60429045117109,184.53125,-256.0,1
-0.4115478515625,0.5114580034642084,1.118896484375,-1.77099609375,-0.1478076171875,0.4130552790814805,1.87353515625,-1.916259765625,0.65420654296875,0.6439353867177452,2.470703125,-1.89404296875,-0.43453125,59.472871677360246,253.9921875,-256.0,-5.43890625,65.25399248797055,253.9921875,-185.3828125,-3.18671875,21.558350016741443,104.140625,-76.3984375,1
-0.46623291015625,0.930088372681553,1.561767578125,-7.937255859375,-0.11370361328125,0.8803072850584428,7.937255859375,-1.584716796875,0.7474462890625,0.9042086455111978,8.0,-1.203857421875,-15.739425505050505,72.33776855775263,253.9921875,-256.0,-8.827730429292929,67.55808669906118,222.6796875,-256.0,4.66958648989899,55.047453304032906,253.9921875,-256.0,1
-0.32890380859375,0.7659907613256587,1.65673828125,-2.79248046875,-0.51487548828125,1.0073483078251289,0.929931640625,-8.0,0.21798828125,0.45400438450069924,3.254638671875,-1.29638671875,-0.8944128787878788,58.81591038375745,253.9921875,-198.8203125,3.506076388888889,48.619409688879934,228.0234375,-188.8359375,14.683554292929292,104.31118822957875,253.9921875,-256.0,1
-0.26025146484375,0.6864292359014855,1.95458984375,-0.967041015625,-0.54304931640625,0.8636754036688525,0.78369140625,-6.281494140625,0.0735888671875,0.5842688307781952,3.76123046875,-2.045654296875,-0.297890625,91.81697236553697,254.96875,-256.0,-3.044765625,41.63037159548863,142.96875,-212.734375,7.6525,93.56853464511863,253.9921875,-256.0,1
-0.334384765625,1.0263296629807137,1.770263671875,-7.937255859375,-0.5155322265625,0.9340157923757065,0.75390625,-8.0,0.04714599609375,0.861686339954263,6.331298828125,-2.213134765625,2.4098011363636362,84.1196772403953,253.9921875,-256.0,-8.411300505050505,42.922897170331424,118.796875,-128.5078125,12.158459595959595,77.72943799071784,253.9921875,-256.0,1
0.79078369140625,1.0058210734510011,4.44970703125,-2.44873046875,-0.3016455078125,1.1844894330848432,4.66455078125,-7.044677734375,-0.1639501953125,0.8254680190479364,3.45263671875,-2.86376953125,6.517361111111111,93.19966445841649,253.9921875,-256.0,22.887310606060606,102.48915498174793,253.9921875,-256.0,23.23263888888889,103.57234972353113,253.9921875,-256.0,1
0.81060302734375,0.947207202394969,4.18359375,-3.495849609375,-0.30661376953125,0.9599979626458872,3.663330078125,-3.7978515625,-0.03817138671875,1.4834892494777536,5.7177734375,-6.1171875,-16.01625631313131,112.53931970434952,253.9921875,-256.0,27.57583648989899,115.68393138893083,253.9921875,-256.0,17.325915404040405,98.56659414300871,253.9921875,-256.0,1
0.667470703125,0.5495791851067423,2.2099609375,-2.29052734375,-0.3562890625,0.6434333221611166,1.875732421875,-2.08935546875,-0.1227978515625,0.8302136507442361,3.25927734375,-3.865234375,-9.818181818181818,76.38550275183748,253.9921875,-256.0,35.467092803030305,77.72952598538416,253.9921875,-91.203125,30.430160984848484,62.438922826080784,236.2890625,-26.984375,1
0.81869384765625,0.7254853257383377,3.210693359375,-2.62744140625,-0.382138671875,0.7317482181262811,1.57421875,-2.49169921875,-0.05454833984375,0.7271141732765514,2.489013671875,-2.969970703125,-16.361268939393938,70.42093620165606,253.9921875,-256.0,29.431265782828284,76.28772010312366,253.9921875,-109.0625,38.24431818181818,92.56205039756425,253.9921875,-114.515625,1
0.49615478515625,1.0995970949263087,3.820068359375,-2.2890625,0.40715087890625,1.0558499982236151,7.937255859375,-2.62353515625,0.391376953125,0.6198097158117327,1.7138671875,-1.771484375,5.414930555555555,87.7082295538344,253.9921875,-256.0,17.86947601010101,67.22934060327711,244.0546875,-256.0,10.666903409090908,129.12830195909982,254.3515625,-256.0,1
0.32017333984375,1.1776004479802413,3.26416015625,-4.396240234375,0.16672607421875,0.6916103790979509,3.5048828125,-3.301513671875,0.28569580078125,0.5877601618638766,3.2001953125,-1.0712890625,-4.901830808080808,80.96867927999693,253.9921875,-256.0,14.837042297979798,98.64705236185516,253.9921875,-256.0,9.629971590909092,139.49227546992373,254.9296875,-256.0,1
0.65649658203125,0.7454964588630933,7.61376953125,-0.619873046875,0.19507080078125,1.1508496776237247,6.837646484375,-8.0,0.33325439453125,1.2584740748157228,8.0,-6.6376953125,2.1062184343434343,59.84876623521555,253.9921875,-256.0,7.532512626262626,73.73694657711515,253.9921875,-256.0,-5.262310606060606,58.249508605949906,152.9921875,-256.0,1
0.6541552734375,0.5454160916325641,4.64111328125,-0.691162109375,0.153740234375,0.3336723415163388,1.804443359375,-1.5029296875,0.55658203125,1.0589228293089281,8.0,-3.011962890625,-20.214251893939394,61.28288792030081,253.9921875,-256.0,19.093434343434343,64.31713787836684,253.9921875,-211.0234375,0.6721117424242424,34.3557386645459,77.6015625,-156.2578125,1
0.46764404296875,0.4947582603146202,1.83447265625,-0.84716796875,0.1036669921875,0.7286285736479319,1.445556640625,-6.326416015625,0.6270556640625,0.7856207117617646,4.876953125,-1.543701171875,-12.180082070707071,76.17794640700573,253.9921875,-256.0,17.950994318181817,71.9226217387008,253.9921875,-191.1015625,6.377840909090909,53.37742513927288,155.84375,-247.765625,1
0.671884765625,0.9311015387867244,8.0,-0.52099609375,0.346103515625,0.917837800458801,7.937255859375,-2.476806640625,0.543095703125,0.9683531228033309,8.0,-2.03369140625,-18.562815656565657,78.60968010678877,253.9921875,-256.0,6.923926767676767,79.16066495318802,253.9921875,-234.765625,8.13415404040404,80.71961673750263,253.9921875,-256.0,1
0.65251220703125,0.39516379185904854,2.671630859375,-0.1025390625,0.1662255859375,0.6205435161939113,1.8798828125,-3.237060546875,0.5478076171875,0.9924787813964482,8.0,-2.712646484375,-8.705097853535353,67.4275847801531,253.9921875,-209.6953125,0.9621212121212122,81.19441272242538,253.9921875,-256.0,10.618371212121213,71.3009472231863,253.9921875,-210.59375,1
0.6804833984375,0.8679592792121329,8.0,-1.057373046875,0.33999267578125,0.8853238935340004,7.937255859375,-1.90087890625,0.57668701171875,1.0784626495023204,8.0,-3.86083984375,-6.419349747474747,83.18025446380828,253.9921875,-256.0,10.325520833333334,76.4049665209096,253.9921875,-256.0,10.419270833333334,67.34207128670072,253.9921875,-256.0,1
0.46298095703125,1.031668564588188,6.98388671875,-0.48828125,0.6053857421875,0.7320273117073484,6.22705078125,-1.884033203125,0.4626806640625,0.7591945881442408,5.339111328125,-4.531005859375,-1.0458491161616161,53.22601277551241,253.9921875,-196.5234375,12.400015782828282,62.22348123993342,253.9921875,-256.0,4.48074494949495,37.770932155099246,145.671875,-153.8515625,1
0.44213623046875,1.1805413868190684,8.0,-0.737060546875,0.53747802734375,0.7319213520026436,5.36083984375,-1.059326171875,0.23442626953125,0.7620104612002518,1.217529296875,-4.9814453125,-4.014609375,76.96974989878298,253.9921875,-256.0,9.307265625,65.20137106786665,253.9921875,-256.0,-1.303359375,39.449930580068404,233.2734375,-256.0,1
0.41878173828125,1.114555928585313,8.0,-1.1220703125,0.58290283203125,0.8721971868546351,7.937255859375,-0.83544921875,0.28388671875,1.0024996350114117,8.0,-3.635986328125,-11.62671875,60.41867623074495,173.046875,-256.0,18.078671875,61.63891073399487,253.9921875,-256.0,1.01296875,55.880795032304114,253.9921875,-256.0,1
0.36976806640625,0.7780079567869795,5.134033203125,-0.437744140625,0.5876513671875,0.5969342147254266,3.65234375,-0.74951171875,0.19458251953125,0.49813240842084444,2.714599609375,-1.28564453125,-15.627734375,62.4682046602537,159.9609375,-256.0,19.151484375,65.44345964100566,253.9921875,-79.1953125,8.020390625,53.30287863905398,253.9921875,-62.1953125,1
0.2743701171875,1.3627665986743942,8.0,-7.937255859375,0.6754296875,0.8555582045514795,5.91064453125,-1.360107421875,0.17307373046875,0.6710342834690819,1.59716796875,-4.889892578125,-20.550741792929294,63.318208352836,253.9921875,-256.0,13.666903409090908,66.81600098928806,253.9921875,-256.0,-2.5643939393939394,52.501603753835035,151.84375,-256.0,1
0.22835205078125,1.4719838108471976,8.0,-7.937255859375,0.1905078125,0.6159137647711217,5.10546875,-0.75146484375,-0.17666748046875,1.0005118697074538,6.46484375,-1.53125,-18.148516414141415,77.81884860945834,253.9921875,-256.0,13.502130681818182,64.22266478836633,253.9921875,-256.0,12.942708333333334,51.85464420361352,253.9921875,-70.2890625,1
0.0548388671875,0.8474767600589344,3.784423828125,-1.701171875,-0.38884033203125,0.9911199210005883,3.627685546875,-3.53515625,0.29324951171875,0.3720990241479392,1.2001953125,-1.1318359375,9.40798611111111,93.21307440811938,253.9921875,-256.0,-3.2934027777777777,67.04748428044608,253.9921875,-256.0,-13.044349747474747,119.385009306376,210.8671875,-256.0,1
-0.20610595703125,0.5524753799983594,1.9384765625,-1.25341796875,-0.46071044921875,0.4502225050982427,0.239990234375,-3.392333984375,0.73528076171875,0.46473458592835526,1.844970703125,-0.615234375,8.103046875,72.38625483158872,253.9921875,-255.8203125,-6.1253125,71.42828814834313,253.9921875,-204.8828125,11.361875,56.66606014979681,160.1015625,-245.2109375,1
-0.4763479521780303,0.45990743130254536,0.793212890625,-1.58642578125,-0.3913031684027778,0.3601090169662772,1.43505859375,-1.73095703125,0.5867389717487373,0.6804548790819537,3.507080078125,-0.83642578125,-5.043606505102041,57.79398156986832,198.953125,-191.8046875,-14.25342793367347,57.857831636033445,129.2734375,-256.0,-3.8073979591836733,34.66228710542306,154.71875,-130.09375,1
-0.4169677734375,0.548001338728258,1.57373046875,-2.314453125,-0.4528266059027778,0.3921204974151023,0.7158203125,-2.42431640625,0.6419623480902777,0.7361797496745783,5.378173828125,-0.802001953125,-17.9657654494382,59.063856867012674,151.828125,-256.0,-6.538272471910112,65.71309515210133,253.9921875,-256.0,7.391590589887641,54.83982039880311,249.515625,-104.3828125,1
-0.28972061820652173,0.46944157507611045,1.642822265625,-1.27978515625,-0.06799051036005435,0.5290840151704578,1.880126953125,-2.040771484375,-0.5601594344429348,1.056268753747046,1.807861328125,-7.937255859375,23.54627403846154,95.90174058602503,253.9921875,-256.0,-17.458018543956044,73.93457207468681,253.9921875,-256.0,31.506610576923077,66.37992508999596,253.9921875,-60.4453125,1
-0.39598570478723405,0.5074905347742245,0.705322265625,-1.992919921875,-0.5974199010970744,0.5364492364875508,1.519775390625,-2.848876953125,0.3958168841422872,0.4956599376673415,2.827880859375,-0.21923828125,-4.695228494623656,53.26515655516254,253.9921875,-136.921875,-12.521673387096774,53.50951139105225,142.8359375,-256.0,4.896505376344086,55.287662643797724,253.9921875,-82.890625,1
-0.453173828125,0.7055609177108649,1.301513671875,-5.12939453125,-0.38072265625,0.35489935462368444,1.132568359375,-1.5693359375,0.555869140625,0.5147639520652405,1.693603515625,-1.2548828125,-7.4203756313131315,70.24483370416019,150.65625,-256.0,-2.8875473484848486,59.778992363401976,231.3515625,-256.0,9.623579545454545,54.78409294394136,165.296875,-129.96875,1
-0.45538330078125,0.9216743951683131,2.115966796875,-7.937255859375,-0.600078125,0.8215871253663355,1.673583984375,-8.0,0.53173583984375,0.7355823376575444,6.020751953125,-1.65087890625,7.705334595959596,73.73521652898307,253.9921875,-187.4140625,-6.685763888888889,51.32373707274039,230.34375,-256.0,8.615609217171718,47.14769952578444,159.28125,-74.140625,1
-0.55442626953125,0.5503924208070957,1.527099609375,-2.613037109375,-0.4278271484375,0.5455543493080897,1.45703125,-4.169677734375,0.5828662109375,0.5383936740310534,2.816650390625,-1.391845703125,-4.971354166666667,77.59777177580754,253.9921875,-256.0,-15.9765625,46.87394305153081,204.609375,-147.5625,9.800583964646465,71.21578186564976,253.9921875,-176.0078125,1
-0.53326171875,0.4647467723568144,1.357177734375,-1.950927734375,-0.35992919921875,0.476939181755889,3.163330078125,-1.8642578125,0.53756103515625,0.5222957381281378,3.454833984375,-0.56787109375,0.4144570707070707,53.229070560897085,119.7890625,-202.5625,-13.403645833333334,37.91922136631214,135.7890625,-89.359375,7.950520833333333,46.829194739140576,183.2265625,-98.65625,1
-0.6536328125,0.5889830447980273,0.13818359375,-4.36181640625,-0.30320068359375,0.623540615546002,4.953857421875,-1.89306640625,0.54089599609375,0.5606592603940406,3.32421875,-0.473876953125,-19.014765625,80.69206702054178,208.15625,-256.0546875,0.803125,66.47030901071898,253.9921875,-256.0,7.03921875,61.78464284140549,252.75,-131.9453125,1
-0.707586880387931,0.7348968960261001,1.495849609375,-3.282958984375,-0.24422902074353448,0.5385963271510641,0.705810546875,-3.5751953125,0.17718295393318967,0.8958956339431519,2.95947265625,-5.29638671875,-2.9210526315789473,114.57137085573774,253.9921875,-256.0,-31.316200657894736,86.70765751752157,253.9921875,-256.0,18.87047697368421,79.85281724964112,240.640625,-256.0,1
-0.344462890625,0.5099258038834238,0.994873046875,-1.678955078125,-0.10106689453125,0.49063689157325246,1.823486328125,-1.650146484375,-0.32365234375,0.8426726363880775,2.754638671875,-2.908203125,0.3778409090909091,91.30016348776373,253.9921875,-256.0,-27.023753156565657,76.44703762688832,57.703125,-256.0,10.64520202020202,63.32807998416945,253.9921875,-256.0,1
-0.31999267578125,0.8764554083747166,0.96142578125,-6.45458984375,-0.34790283203125,0.6234811088731331,4.97802734375,-1.437255859375,-0.30150390625,0.8891410168937756,0.8193359375,-6.545654296875,9.992976641414142,89.10531810429505,253.9921875,-256.0,-17.39330808080808,73.16154294811116,253.9921875,-256.0,-9.518465909090908,68.36415893663218,253.9921875,-256.0,1
-0.403994140625,0.643619193629695,3.309814453125,-2.0791015625,-0.15295166015625,0.38664897172805435,0.835205078125,-1.499755859375,-0.27965087890625,0.6596697021055002,1.338134765625,-1.67578125,2.828203914141414,102.83751336666904,253.9921875,-256.0,-14.999210858585858,79.34571169843542,200.6328125,-256.0,-4.663983585858586,61.11222118474806,253.9921875,-160.9765625,1
-0.00995361328125,0.7864326478494218,5.3232421875,-1.51806640625,-0.6933447265625,0.44403414000137764,0.083251953125,-3.250244140625,-0.04529541015625,0.5598902183186103,1.3427734375,-2.0390625,7.677635732323233,99.25161517736413,253.9921875,-256.0,-16.11339962121212,95.23764245138734,253.9921875,-256.0,-19.295849116161616,86.43302297330744,245.515625,-256.0,1
-0.33322045110887094,0.8317739092488342,4.44921875,-4.190185546875,-0.5300424227150538,0.5690158453533442,0.873779296875,-5.4609375,-0.28952715473790325,0.7850144512383376,1.532470703125,-4.3798828125,15.886676747311828,65.7336447424553,253.9921875,-256.0,-32.55762768817204,73.23417602612214,70.0703125,-256.0,7.501008064516129,59.12149998939959,253.9921875,-256.0,1
0.46860595703125,0.7582465017175455,4.87890625,-1.178466796875,0.2194287109375,0.8912817153932123,1.83447265625,-7.94775390625,0.53097412109375,0.33443239673983305,1.740478515625,-0.396484375,12.670375631313131,70.9488474037637,253.9921875,-126.1640625,-3.9160353535353534,72.88279256923595,253.9921875,-205.953125,5.31802398989899,52.18855102716724,254.265625,-86.1953125,1
0.49427734375,0.8053672299718518,4.77880859375,-0.640625,0.33166015625,0.4212555377833916,1.866943359375,-0.789794921875,0.53286865234375,0.5756672808819988,1.789306640625,-1.67333984375,1.4105902777777777,59.9785297573184,209.3984375,-135.703125,8.809501262626263,89.5791656386273,253.9921875,-229.4140625,3.998421717171717,60.946514191199064,253.9921875,-142.953125,1
0.33423583984375,1.1153261641720567,7.35107421875,-1.18017578125,0.1920751953125,0.5452766435306058,2.989501953125,-2.245849609375,0.48068359375,0.7692853321903563,5.26708984375,-0.677001953125,7.364030934343434,80.01180278848251,253.9921875,-256.0,11.469775883838384,100.86921661482144,253.9921875,-256.0,2.335464015151515,80.39157651806501,253.9921875,-216.609375,1
0.26768798828125,0.9480733586413188,5.469970703125,-1.3017578125,0.2507568359375,0.5077832028667595,2.66357421875,-0.998779296875,0.56117919921875,0.6514466949803226,5.29345703125,-0.35205078125,-16.95462436868687,71.46172906283347,253.9921875,-256.8203125,11.377998737373737,79.78463291776357,253.9921875,-200.375,22.723563762626263,61.3737957108442,229.515625,-143.4296875,1
0.34291015625,0.9899959771238338,5.5517578125,-1.747802734375,0.0652490234375,0.40152215958366033,1.944580078125,-2.01123046875,0.564111328125,0.7597207542055008,6.239013671875,-0.420654296875,-6.51467803030303,70.61552630917248,224.3125,-230.0625,14.634232954545455,84.05100819607449,253.9921875,-134.4453125,13.636521464646465,45.20034009258312,253.9921875,-99.265625,1
0.14940185546875,0.7019734310170177,4.355224609375,-0.45068359375,0.24360107421875,0.5151994073496673,2.9501953125,-0.704833984375,0.94568359375,0.4661404559743432,3.1123046875,-2.076904296875,-3.2998737373737375,86.57242036147859,253.9921875,-256.0,13.684816919191919,73.61937274076617,253.9921875,-124.40625,-3.1728219696969697,43.38714319328865,253.9921875,-94.0390625,1
0.7829704733455882,0.758107208360152,4.498046875,-0.8232421875,0.014533547794117647,0.7358328352046409,2.821533203125,-1.349853515625,0.5453814338235294,0.5871414482308392,3.625732421875,-0.591064453125,-6.030691964285714,124.77512484860554,253.9921875,-256.0,28.26078869047619,120.13437705415315,253.9921875,-256.0,39.39629836309524,135.5097544329505,253.9921875,-256.0,1
